Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
07/23/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,0.1,1.36,0.1,0.1,0.75,0.1,0.1,0.1,,0.1,0.1,0.25,0.1,0.1,0.1
07/24/23 12:00,0.51,0.28999999999999998,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/25/23 12:00,0.51,0.28999999999999998,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/26/23 12:00,,0.28999999999999998,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,,0.41,0.66,0.31,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/27/23 12:00,0.51,0.28999999999999998,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/28/23 12:00,0.51,0.28999999999999998,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/29/23 12:00,0.51,0.28999999999999998,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/30/23 12:00,0.51,0.28999999999999998,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.21,0.1,0.1,0.1,0.1,0.1,0.34,0.61,0.1,0.41,0.66,0.31,0.1,0.1,,0.1,0.03,0.1,0.1,0.39,0.1,0.1,0.1
07/31/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.85,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/01/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.85,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/02/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/03/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/04/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/05/23 12:00,0.22,0.39,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.85,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,0.1,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/06/23 12:00,0.22,0.39,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.28999999999999998,0.1,0.1,0.1,0.41,0.1,0.1,0.1,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.85,0.1,0.2,0.1,0.1,0.65,1.75,0.1,,,0.06,0.1,0.1,1.38,0.1,0.1,0.1
08/07/23 12:00,0.28999999999999998,0.46,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,0.1,,,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/08/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,0.1,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/09/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/10/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/11/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,0.1,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/12/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,0.1,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/13/23 12:00,0.28999999999999998,0.46,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.23,0.1,0.1,0.1,0.2,0.21,0.25,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.21,0.1,0.1,0.1,0.1,0.26,0.1,0.49,0.79,0.1,0.28999999999999998,0.1,0.23,0.69,0.1,,0.1,0.02,0.1,0.1,0.71,0.1,0.1,0.1
08/14/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/15/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/16/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/17/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,,0.1,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/18/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,0.1,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/19/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,0.1,0.1,0.04,0.1,0.1,0.22,0.1,0.1,0.1
08/20/23 12:00,0.34,0.66,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.3,0.1,0.1,0.25,0.1,0.1,0.23,0.2,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.57999999999999996,,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.71,0.5,,0.78,0.23,0.25,4.6399999999999997,0.1,0.1,0.1,0.04,0.1,0.1,0.22,0.1,0.1,
08/21/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/22/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,,,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/23/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/24/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/25/23 12:00,,0.27,0.09,0.1,,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/26/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/27/23 12:00,,0.27,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.35,0.1,0.1,0.44,0.45,0.26,0.28999999999999998,0.51,0.1,0.1,0.1,0.1,0.33,0.1,0.1,0.1,0.27,0.1,0.1,0.1,0.1,0.1,0.1,0.32,0.48,1.63,0.26,0.32,0.24,0.28000000000000003,9.59,0.1,0.1,0.1,0.03,0.1,0.1,0.36,0.1,0.1,0.1
08/28/23 12:00,,,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
08/29/23 12:00,,,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
08/30/23 12:00,,,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
08/31/23 12:00,,0.46,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
09/01/23 12:00,,0.46,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
09/02/23 12:00,,0.46,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
09/03/23 12:00,,0.46,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.45,0.32,0.44,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.44,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.47,2.04,0.1,1.38,0.23,0.26,2.59,0.1,0.1,0.1,0.01,0.1,0.1,0.23,0.1,0.1,0.1
09/04/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,,0.33,0.1,0.33,0.1,0.1,0.1
09/05/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/06/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/07/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/08/23 12:00,,,0.15,,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/09/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/10/23 12:00,,0.8,0.15,0.1,0.34,0.39,0.1,0.1,0.1,0.1,0.06,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.52,0.22,0.1,0.42,0.27,0.36,0.21,0.59,0.1,0.1,0.1,0.1,0.1,0.33,2.15,0.1,0.1,0.21,0.1,0.1,0.1,0.1,0.1,,0.49,0.37,0.1,0.3,1.23,0.66,0.38,0.9,0.1,0.1,0.1,0.03,0.33,0.1,0.33,0.1,0.1,0.1
09/11/23 12:00,,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,0.37,1.36,0.1,0.1,0.1,0.08,0.1,0.1,0.24,0.1,0.1,0.1
09/12/23 12:00,,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,0.37,1.36,0.1,0.1,0.1,0.08,0.1,,0.24,0.1,0.1,0.1
09/13/23 12:00,,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,,1.36,0.1,0.1,0.1,0.08,0.1,0.1,0.24,0.1,0.1,0.1
09/14/23 12:00,0.41,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,0.37,1.36,0.1,0.1,0.1,0.08,0.1,0.1,0.24,0.1,0.1,0.1
09/15/23 12:00,0.41,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,0.37,1.36,0.1,0.1,0.1,0.08,0.1,0.1,0.24,0.1,0.1,0.1
09/16/23 12:00,0.41,0.89,0.19,0.25,0.36,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.21,0.1,0.1,0.2,0.33,0.1,0.1,0.1,0.26,0.22,0.61,0.27,0.1,0.1,0.1,0.1,0.33,1.1200000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,0.24,1.6,1.3,0.25,1.68,0.37,0.37,1.36,0.1,0.1,0.1,,0.1,0.1,0.24,0.1,0.1,0.1
