Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
01/07/23 03:00,,,,,,,,0.83,1.1000000000000001,0.14000000000000001,2.9,1.97,,0.37,,,,0.45,0.15,0.84,,1.32,,,0.09,1.61,,0.39,
01/07/23 04:00,,,,,,,,0.7,0.8,0.19,2.88,1.73,0.15,0.41,,0.35,,0.45,0.38,0.95,,,,,0.12,1.72,,0.35,
01/07/23 05:00,,,,,,,,0.96,1.3,0.18,3.41,2.12,0.19,0.43,,,,0.4,0.46,,0.11,,,,0.15,1.95,,0.65,
01/07/23 06:00,,,,,,,,0.64,0.8,0.15,3.08,1.55,0.11,1.39,,,,0.43,0.27,1.22,,,0.5,,0.11,2.04,,0.59,
01/07/23 07:00,,0.12,,,,,,0.64,0.8,0.18,3.12,1.65,0.12,0.73,,,,0.41,0.31,1.02,,0.47,,,0.11,1.98,,0.57999999999999996,
01/07/23 08:00,,,,,,,,0.7,0.9,0.18,3.23,1.79,0.13,0.44,,,,0.43,0.27,0.94,0.2,0.69,,,0.1,1.89,,0.53,0.77
01/07/23 09:00,,,,,,,,0.79,1.1000000000000001,0.19,3.32,2.14,0.09,0.4,,,,0.48,0.27,0.96,,,,,0.1,2.08,,0.56999999999999995,7.0000000000000007E-2
01/07/23 10:00,,,,,,,,1.21,1.7,0.19,3.69,3.2,0.11,0.44,,,,0.43,0.33,1.02,,1.1399999999999999,,,0.11,2.21,,0.75,
01/07/23 11:00,0.2,,,,,,,0.83,1.1000000000000001,0.18,3.46,2.2799999999999998,0.1,0.5,,,,0.44,0.28000000000000003,1,0.13,,,,0.09,2.09,,0.63,
01/08/23 12:00,,,,,,,,0.74,1,0.18,3.52,2.12,0.11,0.5,0.19,,,0.42,0.27,1.04,0.2,,,,0.1,2.14,,0.61,
01/08/23 01:00,,,,,,,,0.79,1,0.2,3.57,2.19,0.1,0.47,,,,0.38,0.25,1.03,0.08,,,,0.11,2.06,,0.63,
01/08/23 02:00,,,,,,,,0.81,1.2,0.2,3.63,2.36,0.18,0.5,,,,0.41,0.32,1.06,0.13,,0.27,,0.09,2.17,,0.67,
01/08/23 03:00,,,,,,,,0.84,1.2,0.18,3.66,2.48,0.17,0.49,,,,0.44,0.33,1.01,,,,,0.13,2.17,,0.68,
01/08/23 04:00,,,,,,,,0.8,1.1000000000000001,0.17,3.82,2.39,0.15,0.53,0.19,,,0.45,0.33,1.0900000000000001,,,,,0.09,2.2400000000000002,,0.67,0.21
01/08/23 05:00,,,,,,,,0.75,1.1000000000000001,0.45,3.65,2.19,0.09,0.53,,,,0.42,0.28999999999999998,1.03,,,,,0.08,2.16,,0.63,
01/08/23 06:00,,,,,,,,0.73,1.1000000000000001,0.19,3.75,2.09,0.12,0.56000000000000005,0.18,,,0.44,0.31,1.02,,,0.93,,0.11,2.09,,0.61,
01/08/23 07:00,,,,,,,,0.76,1.1000000000000001,0.24,4.04,2.17,0.13,0.56000000000000005,,,,0.43,0.34,1.0900000000000001,0.15,,,,0.1,2.2400000000000002,,0.68,
01/08/23 08:00,,,,,,,,0.82,1.2,0.17,4.25,2.39,0.15,0.6,,,,0.42,0.41,1.2,,,0.19,,0.12,2.4700000000000002,,0.74,
01/08/23 09:00,,,,,,,,0.85,1.3,0.24,4.34,2.4700000000000002,0.16,,0.17,,,0.42,0.36,1.27,0.12,0.8,,,0.14000000000000001,2.48,,0.76,
01/08/23 10:00,,,,,,,,0.87,1.3,0.19,4.24,2.5499999999999998,0.18,0.59,0.2,,,0.43,0.38,1.2,,,,,0.13,2.41,,0.76,
01/08/23 11:00,,,,,,,,0.87,1.2,0.16,4.16,2.42,0.18,0.56000000000000005,0.18,,,0.45,0.31,1.0900000000000001,0.2,0.56999999999999995,0.11,,0.1,2.39,,0.73,
01/08/23 12:00,,,,,,,,0.9,1.2,0.16,4.12,2.4500000000000002,0.14000000000000001,0.54,,,,0.47,0.35,1.1000000000000001,,,0.2,,0.11,2.23,,0.71,
01/08/23 01:00,,,,,,,,1.1000000000000001,1.5,0.14000000000000001,4.2,2.76,0.14000000000000001,0.54,,,,0.4,0.28000000000000003,1.1100000000000001,0.15,,,,0.12,2.2200000000000002,,0.74,0.16
01/08/23 02:00,,,,,,,,0.98,1.4,0.17,4.26,2.7,0.14000000000000001,0.53,,,,0.45,0.3,1.1000000000000001,,,,,0.1,2.33,,0.72,0.16
01/08/23 03:00,,,,,,,,0.97,1.4,0.17,4.41,2.75,0.13,0.56000000000000005,0.2,,,0.41,0.26,1.1100000000000001,0.18,,,,0.1,2.3199999999999998,,0.75,
01/08/23 04:00,,,,,,,,1.06,1.5,0.17,4.37,2.89,0.18,0.53,0.17,,,0.46,0.23,1.1000000000000001,,,1,,0.08,2.36,,0.68,
01/08/23 05:00,,,,,,,,1,1.5,0.14000000000000001,4.45,2.62,0.09,0.52,,,,0.39,0.4,,0.16,,,,0.13,2.4500000000000002,,0.65,
01/08/23 06:00,,,,,,,,0.98,1.4,0.13,4.45,2.61,0.13,0.56000000000000005,0.17,,,0.41,0.24,1.2,,0.1,,,,2.35,,0.66,
01/08/23 07:00,,,,,,,,0.95,1.4,0.16,4.4400000000000004,2.52,0.11,0.62,0.19,,,0.42,0.3,1.1299999999999999,0.19,0.45,0.23,,0.09,2.4,,0.61,
01/08/23 08:00,,,,,,,,1.02,1.4,0.17,4.5,2.7,0.13,0.59,0.19,,,0.45,0.28000000000000003,1.1299999999999999,0.17,,,,0.09,2.44,,0.66,
01/08/23 09:00,,,,,,,,1.06,1.5,0.17,4.49,2.77,0.13,0.62,,,,0.37,0.22,1.1499999999999999,0.15,,,,0.09,2.38,,0.79,0.16
01/08/23 10:00,,,,,,,,0.97,1.4,0.16,4.4800000000000004,2.62,0.12,0.63,,,,0.41,0.27,1.18,,,0.92,,0.08,2.46,,0.67,
01/08/23 11:00,,,,,,,,1.05,1.5,0.19,4.57,2.81,0.1,0.71,0.21,,,0.44,0.26,1.2,0.1,,,,0.09,2.4900000000000002,,0.72,
01/09/23 12:00,,,,,,,,0.99,1.4,0.18,4.59,2.74,0.12,0.65,0.19,,,0.41,0.27,1.2,0.18,0.76,,,0.1,2.46,,0.68,
01/09/23 01:00,,,,,,,,0.96,1.3,0.19,4.4800000000000004,2.69,0.1,0.57999999999999996,,,,0.43,0.24,1.17,0.2,,,,7.0000000000000007E-2,2.58,,0.71,
01/09/23 02:00,0.1,,,,,,,0.93,1.4,0.19,4.42,2.57,0.1,0.55000000000000004,,,,0.45,0.26,1.1499999999999999,,,,,0.08,2.41,,0.65,0.42
01/09/23 03:00,,,,,,,,0.91,1.3,0.17,4.28,2.56,0.09,0.56000000000000005,0.19,,,0.44,0.23,1.1200000000000001,0.19,,,,0.09,2.38,,0.62,
01/09/23 04:00,,,,,,,,0.93,1.3,0.17,4.29,2.61,0.1,0.56999999999999995,0.14000000000000001,,,0.45,0.2,1.1100000000000001,0.15,,,,0.09,2.48,,0.63,
01/09/23 05:00,,,,,,,,0.93,1.3,0.17,4.34,2.58,0.09,0.52,0.18,,,0.42,0.21,1.0900000000000001,0.12,,,,0.09,2.35,,0.62,
01/09/23 06:00,,,,,,,,0.94,1.3,0.15,4.4400000000000004,2.66,0.1,0.54,0.23,,,0.43,0.22,1.1399999999999999,0.2,,,,0.08,2.44,,0.68,
01/09/23 07:00,,,,,,,,0.97,1.5,0.16,4.54,2.64,0.09,0.6,,,,0.47,0.25,1.22,,,,,0.08,2.64,,0.71,
01/09/23 08:00,,,,,,,,1,1.4,0.19,4.7300000000000004,2.74,0.13,0.71,0.17,,,0.43,0.25,1.28,0.13,,,,0.11,2.73,,0.69,0.15
01/09/23 09:00,,,,,,,,1.06,1.5,0.18,5.15,2.97,0.1,0.7,0.08,,,0.46,0.3,1.44,7.0000000000000007E-2,,,,0.1,2.87,,0.8,0.09
01/09/23 10:00,0.09,,,,,,,1.08,1.6,0.17,5.24,3.08,0.16,0.71,0.08,,,0.42,0.32,1.46,0.08,,,,0.11,2.98,,0.82,
01/09/23 11:00,,,,,,,,1.1000000000000001,1.6,0.17,5.13,3.15,0.13,0.75,0.23,,,0.5,0.28999999999999998,1.42,,,,,0.1,3.05,,0.81,
01/09/23 12:00,,,,,,,,1.1100000000000001,1.6,0.17,5.01,3.05,0.13,0.71,0.17,,,0.44,0.33,1.33,0.13,,1.24,,0.11,2.89,,0.81,
01/09/23 01:00,0.08,,,,,,,1.1299999999999999,1.7,0.16,5.03,3.47,0.17,0.84,,,,0.45,0.4,1.56,0.22,,,,0.12,3.14,,0.79,
01/09/23 02:00,,,,,,,,1.1299999999999999,1.7,0.18,4.99,3.75,0.15,1.02,7.0000000000000007E-2,,,0.46,0.37,1.68,0.1,0.12,0.37,,0.12,3.22,,0.85,
01/09/23 03:00,,,,,,,,1.21,1.8,0.2,5.18,3.96,0.17,1.2,0.1,0.08,,0.42,0.39,1.95,0.1,0.19,0.19,,0.13,3.39,,0.91,
01/09/23 04:00,,,,,,,,1.21,1.8,0.21,5.2,3.99,0.18,1.22,0.18,,,0.44,0.41,1.92,0.15,0.11,0.09,,0.15,3.46,,0.95,
01/09/23 05:00,,,,,,,,1.26,1.9,0.23,5.43,4.29,0.16,1.17,0.09,,,0.46,0.44,1.91,0.14000000000000001,0.09,0.08,,0.14000000000000001,3.4,,0.92,
01/09/23 06:00,,,,,,,,1.4,2.2000000000000002,0.21,5.47,4.37,0.21,1.73,0.09,,,0.45,0.44,2.4500000000000002,0.14000000000000001,0.15,0.08,,0.16,3.6,,0.99,0.1
01/09/23 07:00,,0.18,,,0.14000000000000001,,,1.99,2.8,0.22,5.89,5.78,0.34,1.37,0.11,,,0.44,0.8,2.02,0.16,0.13,,,0.21,3.69,,1.26,
01/09/23 08:00,,,,,,,,1.57,2.2999999999999998,0.19,5.52,4.6399999999999997,0.32,1.1100000000000001,0.08,,,0.46,0.84,1.84,0.13,0.12,,,0.25,3.58,,1.3,
01/09/23 09:00,,,,,,,,1.49,2.2000000000000002,0.21,5.46,4.5599999999999996,0.25,1.1399999999999999,0.11,0.09,,0.42,0.71,1.8,0.11,0.11,,,0.22,3.5,,1.26,
01/09/23 10:00,,,,,,,,1.42,2.2000000000000002,0.24,5.25,4.37,0.2,0.83,0.11,,,0.48,0.56000000000000005,1.59,0.13,0.1,,,0.19,3.19,,1.22,
01/09/23 11:00,,,,,,,,1.23,1.8,0.21,4.75,3.85,0.22,0.78,0.24,,,0.48,0.54,1.43,,0.08,0.16,,0.15,2.8,,0.94,
01/10/23 12:00,,,,,,,,1.04,1.6,0.21,4.41,3.25,0.16,0.71,,,,0.45,0.43,1.26,0.1,,,,0.13,2.48,,0.82,0.23
01/10/23 01:00,,,,,,,,0.75,0.9,0.15,3.36,2.2400000000000002,0.14000000000000001,0.44,,,,0.46,0.36,0.99,,,,,0.11,1.97,,0.54,
01/10/23 02:00,,,,,,,,0.7,0.8,0.16,3.24,1.99,0.11,0.42,7.0000000000000007E-2,,,0.45,0.26,0.93,0.13,,,,0.08,1.87,,0.5,
01/10/23 03:00,,,,,,,,0.71,0.9,0.17,3.26,1.97,0.11,0.45,,,,0.45,0.28000000000000003,0.95,0.17,,,,0.1,1.87,,0.56999999999999995,
01/10/23 04:00,,,,,,,,0.64,0.7,0.16,3.06,1.73,0.09,0.37,,,,0.44,0.22,0.88,0.17,,0.17,,0.09,1.78,,0.35,
01/10/23 05:00,,,,,,,,0.59,0.6,0.13,3.03,1.6,0.08,0.38,,,,0.43,0.19,0.85,,0.18,,,7.0000000000000007E-2,1.65,,0.4,
01/10/23 06:00,,,,,,,,0.59,0.6,0.15,2.98,1.59,0.09,0.36,0.16,1.24,,0.41,0.22,0.91,0.13,,,,0.08,1.81,,0.42,
01/10/23 07:00,,,,,,,,0.56999999999999995,0.6,0.13,2.96,1.48,,0.37,,,,0.45,0.21,0.83,7.0000000000000007E-2,,,,,1.78,,0.35,
01/10/23 08:00,,0.09,,,,,,0.56000000000000005,0.6,0.14000000000000001,2.79,1.5,0.33,0.37,,,,0.43,0.23,0.89,0.17,,,,7.0000000000000007E-2,1.74,,0.37,
01/10/23 09:00,,,,,,,,0.9,1.2,0.15,2.94,2.2200000000000002,0.22,0.42,0.2,,,0.44,0.69,0.97,,,0.12,,0.2,1.97,,1.1200000000000001,
01/10/23 10:00,,,,,,,,1.02,1.4,0.16,3.09,2.63,0.31,0.45,0.11,,,0.43,1.1000000000000001,0.99,0.11,,,,0.34,1.94,,1.02,
01/10/23 11:00,,,,,,,,0.74,0.9,0.17,3,1.97,0.11,0.43,,,,0.42,0.35,0.92,,,,,0.11,1.76,,0.52,
01/10/23 12:00,0.34,,,,,,,0.68,0.8,0.14000000000000001,2.84,1.77,0.17,0.42,0.16,,,0.44,0.26,0.9,0.15,,,,0.12,1.7,,0.49,0.08
01/10/23 01:00,,,,,,,,0.69,0.8,0.15,2.84,1.69,0.16,0.46,,,,0.45,0.5,0.99,,,,,0.14000000000000001,1.8,,0.63,
01/10/23 02:00,,,,,,,,0.76,0.8,0.14000000000000001,2.85,1.79,0.3,0.5,,,,0.43,0.92,1.0900000000000001,,,,,0.27,1.89,,0.82,
01/10/23 03:00,,,,,,,,0.63,0.7,0.18,2.77,1.53,0.17,0.48,,,,0.44,0.57999999999999996,0.98,0.19,,,,0.16,1.81,,0.65,
01/10/23 04:00,,,,,,,,0.57999999999999996,0.6,0.16,2.7,1.33,0.14000000000000001,0.41,,,,0.42,0.4,0.92,,,,,0.13,1.63,,0.68,
01/10/23 05:00,0.28000000000000003,,,,,,,0.59,0.6,0.16,2.62,1.27,0.14000000000000001,0.41,,,,0.45,0.34,0.93,,,,,0.1,1.65,,0.63,
01/10/23 06:00,,,,,,,,0.54,0.6,0.12,2.64,1.23,0.13,0.38,0.22,,,0.43,0.35,1.77,,,1.04,,0.09,1.57,,0.54,
01/10/23 07:00,,,,,,,,0.57999999999999996,0.7,0.13,2.59,1.28,0.13,0.37,,,,0.45,0.39,0.97,,,,,0.13,1.75,,0.67,
01/10/23 08:00,,,,,,,,0.86,1.2,0.18,3.06,2.23,0.14000000000000001,0.45,,,,0.41,0.41,1.04,0.08,0.1,,,0.13,1.86,,0.73,
01/10/23 09:00,,,,,,,,1.33,2,0.22,3.72,3.66,0.24,0.56999999999999995,0.08,,,0.39,0.76,1.29,0.17,0.09,0.39,,0.27,2.39,,1.17,
01/10/23 10:00,0.1,,,,,,,1.64,2.6,0.23,4.3600000000000003,4.87,0.36,0.63,0.09,0.08,,0.43,1,1.46,0.42,0.13,,,0.33,2.9,,1.37,
01/10/23 11:00,,,,,,,,0.99,1.4,0.2,3.4,3.02,0.19,0.5,,,,0.43,0.66,1.0900000000000001,0.09,1.41,,,0.19,1.98,,0.76,7.0000000000000007E-2
01/11/23 12:00,,,,,,,,0.91,1.4,0.17,3.38,2.66,0.2,0.49,0.24,,,0.43,0.61,1.0900000000000001,0.19,,,,0.16,1.95,,0.69,
01/11/23 01:00,,,0.31,,,,,0.81,1,0.17,3.22,2.2799999999999998,0.11,0.44,,,,0.41,0.36,1,,,,,0.11,1.98,,0.6,
01/11/23 02:00,,,,,,,,0.77,0.9,0.17,3.26,2.2999999999999998,0.1,0.43,,,,0.4,0.25,0.99,0.2,,,,0.1,1.98,,0.51,
01/11/23 03:00,,,,,,,,0.57999999999999996,0.8,0.13,3.09,1.74,0.08,0.39,0.15,,,,0.23,0.96,,,,,,1.69,,0.43,0.23
01/11/23 04:00,,,0.22,,,,,0.59,0.7,0.11,2.99,1.66,0.12,0.38,0.09,,,0.28999999999999998,0.21,0.92,,,0.08,,0.08,1.76,,0.44,0.19
01/11/23 05:00,,,,,,,,0.57999999999999996,0.6,0.13,2.99,1.55,0.08,0.44,,,,0.31,0.22,0.93,0.1,,,,,1.87,,0.38,
01/11/23 06:00,,,,,,,,0.56999999999999995,0.7,0.13,3.04,1.49,0.25,0.44,,,,0.35,0.85,0.99,,,0.13,,0.26,1.96,,0.47,
01/11/23 07:00,,,,,,,,0.55000000000000004,0.6,0.13,3.05,1.43,0.17,0.48,,,,0.36,0.57999999999999996,1.04,0.17,,,,0.19,1.8,,0.49,
01/11/23 08:00,,,,,,,,0.51,0.5,0.12,3.01,1.26,0.13,0.47,,0.68,,0.43,0.36,1,,,,,0.11,1.75,,0.43,
01/11/23 09:00,,,,,,,,0.5,0.5,0.14000000000000001,2.84,1.1200000000000001,,0.79,0.13,,,0.42,0.26,0.96,0.28000000000000003,,,,0.1,1.67,,0.4,
01/11/23 10:00,,,,,,,,0.6,0.6,0.15,2.87,1.41,0.1,0.64,,,,0.41,0.28999999999999998,0.92,0.13,,,,0.09,1.8,,0.38,
01/11/23 11:00,,,,,,,,0.56000000000000005,0.6,0.13,2.91,1.52,0.1,0.39,0.18,1.08,,0.44,0.34,0.9,,,,,0.09,1.66,,0.38,7.0000000000000007E-2
01/11/23 12:00,,,,,,,,0.49,0.5,0.13,2.84,1.17,0.1,0.38,,,,0.4,0.28000000000000003,0.86,,,0.89,,0.09,1.61,,0.36,
01/11/23 01:00,0.15,,,,,,,0.47,0.5,0.14000000000000001,2.75,1.05,0.11,0.41,,,,0.38,0.2,0.83,,,,,0.08,1.66,,0.36,
01/11/23 02:00,,,,,,,,0.5,0.5,0.18,2.68,1.04,0.11,0.38,,,,0.38,0.21,0.84,,0.08,,,,1.6,,0.33,
01/11/23 03:00,,,,,,,,0.51,0.6,0.14000000000000001,2.74,1.1299999999999999,0.12,0.41,,,,0.4,0.38,0.83,,,,,0.13,1.63,,0.41,
01/11/23 04:00,,,,,,,,0.53,0.6,0.15,2.66,1.1299999999999999,0.12,0.39,,,,0.4,0.46,0.85,,,,,0.16,1.63,,0.39,0.49
01/11/23 05:00,0.14000000000000001,,,,,,,0.56000000000000005,0.6,0.16,2.71,1.23,0.12,0.38,0.15,,,0.43,0.41,0.89,,0.44,,,0.14000000000000001,1.73,,0.44,
01/11/23 06:00,,,,,,,,0.57999999999999996,0.6,0.15,2.81,1.29,0.22,0.39,,,,0.47,0.53,0.89,,,0.12,,0.16,1.53,,0.46,
01/11/23 07:00,,,,,,,,0.59,0.8,0.14000000000000001,2.86,1.24,0.13,0.4,,,,0.4,0.38,,,,,,0.12,1.61,,0.48,
01/11/23 08:00,,,,,,,,0.57999999999999996,0.7,0.13,2.81,1.31,0.11,0.38,0.14000000000000001,,,0.43,0.28999999999999998,0.83,0.34,1.85,,,0.09,1.61,,0.49,
01/11/23 09:00,,,,,,,,0.6,0.7,0.14000000000000001,2.83,1.4,0.09,0.39,,,,0.44,0.3,0.78,,1.32,1.25,,0.11,1.55,,0.51,
01/11/23 10:00,,,,,,,,0.67,0.8,0.17,2.96,1.68,0.12,0.43,0.12,,,0.45,0.39,0.87,0.14000000000000001,,,,0.13,1.71,,0.56999999999999995,
01/11/23 11:00,,,,,,,,0.71,0.9,0.13,3.03,1.84,0.13,0.55000000000000004,0.14000000000000001,,,0.45,0.43,0.96,0.13,,,,0.12,1.78,,0.64,
01/12/23 12:00,,,,,,,,0.7,0.9,0.16,2.97,1.8,0.13,0.49,0.17,,,0.43,0.43,1,,0.08,,,0.1,1.78,,0.63,
01/12/23 01:00,,,,,,,,0.65,0.8,0.15,2.85,1.7,0.12,0.41,,,,0.44,0.34,0.84,,,,,0.1,1.57,,0.54,
01/12/23 02:00,,,,,,,,0.57999999999999996,0.6,0.14000000000000001,2.75,1.45,0.1,0.41,,,,0.4,0.28000000000000003,0.82,,,1.22,,0.08,1.57,,0.43,
01/12/23 03:00,,,,,,,,0.5,0.5,0.15,2.63,1.17,0.09,0.34,,,,0.43,0.23,0.79,0.13,,0.53,,,1.53,,0.33,
01/12/23 04:00,0.22,,,,,,,0.45,0.4,0.11,2.57,1.1000000000000001,,0.36,,,,0.41,0.21,0.86,0.13,,,,0.08,1.43,,0.28000000000000003,
01/12/23 05:00,,,,,,,,0.41,0.3,0.11,2.54,0.93,0.08,0.31,,,,0.41,0.18,0.79,0.14000000000000001,,,,0.08,1.51,,0.27,
01/12/23 06:00,,,,,,,,0.39,0.3,0.1,2.5499999999999998,0.81,,0.34,,,,0.43,0.19,0.79,0.11,,0.23,,0.08,1.46,,0.23,
01/12/23 07:00,,,0.63,,,,,0.37,0.3,0.12,2.56,0.8,,0.35,,,,0.44,0.17,0.82,,0.32,,,,1.52,,0.22,
01/12/23 08:00,,,,,,,,0.38,0.3,0.12,2.4500000000000002,0.78,,0.34,,,,0.43,0.13,0.76,,,,,,1.37,,0.23,0.78
01/12/23 09:00,,,0.13,,,,,0.43,0.4,0.12,2.42,0.84,,0.31,,,,0.46,0.12,0.74,0.21,,,,,1.47,,0.25,
01/12/23 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/23 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/23 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/23 01:00,0.12,,,,,,,0.57999999999999996,0.5,0.2,3.39,1.33,0.08,0.41,,,,0.78,0.24,1.57,,,0.09,,0.17,2,,0.36,
01/12/23 02:00,0.17,,,,,,,0.57999999999999996,0.5,0.19,3.39,1.47,0.26,0.45,0.11,,,0.77,0.73,0.98,0.19,,,,0.23,1.96,,0.43,0.09
01/12/23 03:00,,,,,,,,0.56999999999999995,0.4,0.21,3.31,1.32,0.18,0.42,,,,0.74,0.56999999999999995,0.86,0.1,0.27,,,0.19,1.87,,0.4,0.08
01/12/23 04:00,0.14000000000000001,,,,,,,0.54,0.4,0.21,3.13,1.17,0.11,0.33,0.09,,,0.66,0.33,0.82,,,,,0.12,1.84,,0.4,0.08
01/12/23 05:00,,,,,,,,0.59,0.4,0.19,3.21,1.1299999999999999,0.12,0.4,,,,0.66,0.43,0.83,0.14000000000000001,,0.08,,0.11,1.93,,0.35,
01/12/23 06:00,0.16,,,,,,,0.59,0.5,0.18,3.33,1.35,0.09,0.36,,0.1,,0.68,0.26,0.91,0.21,,,,0.08,1.8,,0.32,0.08
01/12/23 07:00,0.37,,,,,,,,0.5,,,,0.15,,,,,,0.35,,,,,,,,,0.36,
01/12/23 08:00,0.28000000000000003,,,,,,,0.63,0.5,0.18,3.24,1.35,0.12,0.39,,,,0.64,0.12,0.83,0.13,,0.1,,,2,,0.26,
01/12/23 09:00,,,,,,,,0.67,0.5,0.19,3.38,1.35,0.13,0.4,,,,0.61,0.19,0.83,,0.16,,,,1.88,,0.24,
01/12/23 10:00,0.17,,0.1,,,,,0.65,0.5,0.17,3.44,1.5,,0.42,0.08,0.52,,0.65,0.24,0.91,0.15,,,,,1.96,,0.32,
01/12/23 11:00,0.46,,,,,,,0.62,0.4,0.18,3.47,1.41,0.13,0.37,0.1,,,0.66,0.21,0.86,0.1,,0.18,,0.15,1.75,,0.23,
01/13/23 12:00,0.08,,0.21,,,,,0.61,0.4,0.21,3.55,1.37,,0.4,,,,0.69,0.24,0.9,0.14000000000000001,,,,0.08,1.91,,0.27,
01/13/23 01:00,0.14000000000000001,,,,,,,0.59,0.4,0.2,3.29,1.26,0.14000000000000001,0.38,,,,0.63,0.2,0.83,0.16,,,,,1.6,,0.24,0.08
01/13/23 02:00,0.14000000000000001,,0.11,,,,,0.56999999999999995,0.4,0.16,3.24,1.1599999999999999,0.08,0.34,,,,0.62,0.19,0.87,0.61,0.1,0.14000000000000001,,7.0000000000000007E-2,1.76,,0.28999999999999998,0.08
01/13/23 03:00,0.19,,,,,,,0.57999999999999996,0.4,0.19,3.31,1.1599999999999999,0.15,0.41,,,,0.65,0.2,0.87,,,,,,1.75,,0.28000000000000003,7.0000000000000007E-2
01/13/23 04:00,0.15,,,,,,,0.55000000000000004,0.3,0.21,3.25,1.1200000000000001,,,,0.21,,0.62,0.19,0.83,0.37,,,,,1.73,,0.21,0.08
01/13/23 05:00,0.12,,0.18,,,,,0.5,0.3,0.21,3.1,0.91,,0.28999999999999998,,,,0.6,0.11,0.78,,,,,,1.69,,0.24,
01/13/23 06:00,,,,,,,,0.49,0.3,0.19,3.15,0.93,0.09,0.33,,,,0.56999999999999995,0.12,0.8,0.13,,,,,1.67,,0.17,0.09
01/13/23 07:00,0.21,,,,,,,0.52,0.3,0.19,3.04,0.93,0.08,0.3,,,,0.62,0.11,0.78,0.15,0.1,,,,1.61,,0.18,0.08
01/13/23 08:00,0.09,,,,,,,0.53,0.3,0.18,3.01,0.96,,,,,,0.63,0.19,0.69,0.12,,,,,1.68,,0.19,
01/13/23 09:00,0.31,,,,,,,0.56000000000000005,0.4,0.14000000000000001,3.04,1,,,,,,0.62,0.13,0.82,,,0.28999999999999998,,,1.62,,0.22,
01/13/23 10:00,0.54,,,,,,,0.65,0.5,0.16,3.07,1.24,,0.34,,,,0.6,0.14000000000000001,0.84,,,0.41,,,1.72,,0.22,
01/13/23 11:00,,,,,,,,0.67,0.4,0.16,3.09,1.33,0.14000000000000001,,,,,0.6,0.14000000000000001,0.81,0.15,,0.09,,,1.55,,0.23,
01/13/23 12:00,,,,,,,,0.66,0.5,0.18,3.12,1.31,,0.38,,,,0.59,0.31,0.85,,,,,0.1,1.64,,0.24,
01/13/23 01:00,,,,,,,,0.6,0.5,0.18,3.07,1.1399999999999999,,,,,,0.61,0.13,,0.39,,,,,1.5,,0.24,
01/13/23 02:00,0.3,,0.08,,,,,,0.4,,,,7.0000000000000007E-2,,,,,,0.24,,,,,,0.08,,,0.32,
01/13/23 03:00,0.16,,,,,,,0.62,0.5,0.19,2.95,1.21,,0.36,,,,0.56000000000000005,0.23,0.81,0.21,0.28999999999999998,,,0.08,1.64,,0.37,
01/13/23 04:00,,,0.1,,,,,,0.5,,,,0.08,,,,,,0.18,,,0.11,,,,,,0.38,
01/13/23 05:00,0.14000000000000001,,,,,,,0.6,0.5,0.21,2.96,1.1399999999999999,,,,,,0.56000000000000005,0.16,0.6,0.12,,,,,1.53,,0.24,0.08
01/13/23 06:00,0.13,,,,,,,0.64,0.5,0.16,2.93,1.32,0.09,0.26,,,,0.64,0.09,0.6,,1.01,,,,1.45,,0.21,
01/13/23 07:00,,,0.09,,,,,0.78,0.6,0.18,3.15,1.67,,0.28000000000000003,0.13,,,0.59,0.24,0.74,0.11,,0.09,,,1.47,,0.24,7.0000000000000007E-2
01/13/23 08:00,0.21,,,,,,,,0.6,,,,,,,0.15,,,0.13,,,,0.09,,,,,0.28999999999999998,
01/13/23 09:00,0.16,,0.12,,,,,0.69,0.5,0.18,3.14,1.46,,0.3,,0.1,,0.6,0.15,0.75,0.21,,0.1,,0.1,1.74,,0.25,
01/13/23 10:00,0.34,,0.2,,,,,0.65,0.5,0.19,3.19,1.37,0.1,0.38,,,,0.56999999999999995,0.17,0.73,0.12,,,,,1.56,,0.25,
01/13/23 11:00,0.11,,,,,,,0.62,0.5,0.2,3.08,1.27,,0.32,,,,0.64,0.1,0.75,0.17,0.1,,,,1.72,,0.26,
01/14/23 12:00,0.17,,0.18,,,,,0.56000000000000005,0.4,0.17,3.16,1.1499999999999999,,0.33,,,,0.62,0.13,0.79,0.14000000000000001,0.2,,,,1.7,,0.2,0.08
01/14/23 01:00,0.26,,0.35,,,,,0.52,0.3,0.17,3.15,1,0.11,0.34,,,,0.61,0.14000000000000001,0.82,0.22,,,,,1.68,,0.17,0.08
01/14/23 02:00,0.13,,,,,,,0.5,0.3,0.17,3.23,0.93,,0.28000000000000003,,,,0.62,0.09,0.89,,,0.1,,,1.67,,0.17,0.1
01/14/23 03:00,,,,,,,,0.48,0.3,0.16,3.19,0.81,,0.36,,,,0.62,0.16,0.88,,,,,,1.93,,0.28000000000000003,
01/14/23 04:00,0.12,,,,,,,0.46,0.3,0.15,3.21,0.8,,0.43,,,,0.62,0.12,0.86,0.37,,,,,1.83,,0.17,
