Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
07/21/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,,8.66,6.54,0.5,0.5,0.5,0.5,0.5,0.28000000000000003,2.37,0.5,5.33,1.79,3.03,0.5
07/22/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,2.36,8.66,6.54,0.5,0.5,0.5,0.5,0.5,,2.37,0.5,5.33,1.79,3.03,0.5
07/23/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,2.36,8.66,6.54,0.5,0.5,0.5,0.5,0.5,,2.37,0.5,5.33,1.79,3.03,0.5
07/24/23 12:00,2.89,0.5,0.28000000000000003,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,0.5,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/25/23 12:00,2.89,0.5,,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,0.5,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/26/23 12:00,,0.5,,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,,51.75,3.12,8.23,0.5,0.5,0.5,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/27/23 12:00,2.89,0.5,,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,0.5,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/28/23 12:00,2.89,0.5,0.28000000000000003,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/29/23 12:00,2.89,0.5,0.28000000000000003,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/30/23 12:00,2.89,0.5,0.28000000000000003,2.69,2.14,3.58,0.5,0.5,0.5,0.5,0,1.07,1.38,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,6.68,0.5,0.5,0.5,0.5,0.5,1.01,0.5,0.5,0.5,12.14,7.47,6.08,0.5,51.75,3.12,8.23,0.5,0.5,,0.5,0.01,0.5,0.5,4.87,2.02,4.03,0.5
07/31/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,18.350000000000001,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/01/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,18.350000000000001,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/02/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/03/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/04/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/05/23 12:00,4.58,1.83,0.6,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,18.350000000000001,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,0.5,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/06/23 12:00,4.58,1.83,,1.41,0.5,0.5,0.5,0.5,0.5,0.5,0.22,1.44,0.5,0.5,0.5,2.31,1.37,0.5,0.5,2.31,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,,2.21,0.5,0.5,0.5,0.5,0.5,1.1299999999999999,0.5,0.5,0.5,1.54,18.350000000000001,2.27,0.5,3.79,4.38,8.2100000000000009,5.32,0.5,,,0.28999999999999998,0.5,0.5,0.5,,,1.88
08/07/23 12:00,2.2000000000000002,1.51,,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,0.5,,,0.34,1.43,0.5,0.5,,,2
08/08/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,0.5,,0.5,0.34,1.43,0.5,0.5,,,2
08/09/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,,,0.5,0.34,1.43,0.5,0.5,,,2
08/10/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,,,0.5,0.34,1.43,0.5,0.5,,,2
08/11/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,0.5,,0.5,0.34,1.43,0.5,0.5,,,2
08/12/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,0.5,,0.5,0.34,1.43,0.5,0.5,,,2
08/13/23 12:00,2.2000000000000002,1.51,0.35,0.5,1.01,0.5,0.5,2.54,1.8,0.5,0.15,0.5,1.0900000000000001,0.5,0.5,2.06,0.5,0.5,1.42,2.06,1.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.51,11.19,3,6.75,3.68,21.98,26.5,6.37,0.5,,0.5,0.34,1.43,0.5,0.5,,,2
08/14/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/15/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/16/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,0.5,0.5,0.5,,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/17/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,,0.5,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/18/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,0.5,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,0.5,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/19/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,0.5,1.0900000000000001,0.51,0.5,1.56,0.5,,,3.12
08/20/23 12:00,1.06,1.32,0.18,0.5,0.5,1.18,0.5,1.22,0.5,0.5,0.18,0.5,0.5,,0.5,0.5,1.58,0.5,2.41,0.5,4.34,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.49,1.06,,0.5,0.5,0.5,0.5,0.5,1.56,0.5,0.5,0.5,7.28,15.02,20.5,,3.91,17,31.94,18.7,0.5,0.5,1.0900000000000001,0.51,0.5,1.56,0.5,,,
08/21/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/22/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/23/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/24/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,0.96,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/25/23 12:00,,0.5,0.44,0.5,,1.46,0.5,2.97,1.4,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/26/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/27/23 12:00,,0.5,0.44,0.5,0.5,1.46,0.5,2.97,1.4,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.02,1.29,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.18,0.5,1.44,0.5,3.02,14.97,17.829999999999998,,13.58,8.42,3.39,13.17,0.5,0.5,0.5,0.38,2.25,0.5,0.5,2.12,,2.95
08/28/23 12:00,,,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
08/29/23 12:00,,,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
08/30/23 12:00,,,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
08/31/23 12:00,,0.5,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
09/01/23 12:00,,0.5,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
09/02/23 12:00,,0.5,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
09/03/23 12:00,,0.5,0.18,0.5,0.5,0.5,0.5,2.2200000000000002,2.1,0.5,,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,1.6,0.5,0.5,3.93,0.5,1.1499999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.64,0.5,0.5,9.92,0.5,16.53,4.09,0.5,0.5,0.5,0.5,0.53,6.65,0.5,0.5,1.73,,3.35
09/04/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,,0.5,0.5,0.5,1.21,1.72,4.62
09/05/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/06/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/07/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/08/23 12:00,,,0.22,,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/09/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/10/23 12:00,,1.34,0.22,0.5,0.5,1.55,1.7,1.37,,0.5,1.0900000000000001,2.33,7.57,2.1800000000000002,0.5,6.73,6.36,1.1299999999999999,0.5,0.5,1.53,2.08,1.22,0.5,0.5,0.5,0.5,2.0099999999999998,0.5,2.25,1.1000000000000001,0.5,0.5,0.5,0.5,0.5,0.5,1.72,0.5,0.5,,0.5,0.5,0.5,1.37,1.04,4.18,2.09,8.52,0.5,0.5,0.5,0.21,0.5,0.5,0.5,1.21,1.72,4.62
09/11/23 12:00,,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,0.74,0.5,0.5,0.5,1.07,1.17,3.82
09/12/23 12:00,,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,0.74,0.5,,0.5,1.07,1.17,3.82
09/13/23 12:00,,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,1.72,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,,0.5,0.5,0.5,0.5,0.74,0.5,0.5,0.5,1.07,1.17,3.82
09/14/23 12:00,1.86,1.43,0.89,0.5,0.5,1.2,1.49,2.93,,2.5499999999999998,0,2.4900000000000002,0.5,1.31,1.07,0.5,1.3,1.34,0.5,3.53,1.96,1.02,0.5,0.5,0.5,0.5,0.5,3.3,2.0499999999999998,1.17,0.5,1.1200000000000001,2.08,,0.5,0.5,0.5,0.5,0.5,0.5,,1.5,1.38,0.5,3.6,0.5,6.17,1.68,0.5,0.5,0.5,0.5,0.74,0.5,0.5,0.5,1.07,1.17,3.82
