Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
01/30/23 12:00,3.0000000000000001E-3,0.111,0.64800000000000002,0.04,6.0999999999999999E-2,9.5000000000000001E-2,0.38300000000000001,1.0389999999999999,3.032,0.95,5.0999999999999997E-2,0.22700000000000001,,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,,0.65800000000000003,2.4E-2,0.111,,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,,0.51900000000000002,0.01,2.5999999999999999E-2,,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,,0.72099999999999997,1.6E-2,2.4E-2,0.99,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,8.1300000000000008,8.2000000000000003E-2
01/31/23 12:00,3.0000000000000001E-3,0.111,,0.04,6.0999999999999999E-2,9.5000000000000001E-2,0.38300000000000001,1.0389999999999999,,0.95,5.0999999999999997E-2,0.22700000000000001,0.19,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,0.4,0.65800000000000003,2.4E-2,0.111,0.56000000000000005,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,2.29,0.51900000000000002,0.01,2.5999999999999999E-2,0.41,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,2.14,0.72099999999999997,1.6E-2,2.4E-2,0.9,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,6.8,8.2000000000000003E-2
02/01/23 12:00,3.0000000000000001E-3,0.111,0.16600000000000001,0.04,6.0999999999999999E-2,9.5000000000000001E-2,0.38300000000000001,1.0389999999999999,1.4259999999999999,0.95,5.0999999999999997E-2,0.22700000000000001,,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,,0.65800000000000003,2.4E-2,0.111,,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,,0.51900000000000002,0.01,2.5999999999999999E-2,,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,,0.72099999999999997,1.6E-2,2.4E-2,0.94,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,7.36,8.2000000000000003E-2
02/02/23 12:00,3.0000000000000001E-3,0.111,,0.04,6.0999999999999999E-2,9.5000000000000001E-2,0.38300000000000001,1.0389999999999999,,0.95,5.0999999999999997E-2,0.22700000000000001,0.36,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,1.47,0.65800000000000003,2.4E-2,0.111,0.42,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,1.95,0.51900000000000002,0.01,2.5999999999999999E-2,,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,,0.72099999999999997,1.6E-2,2.4E-2,0.26,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,1.54,8.2000000000000003E-2
02/03/23 12:00,3.0000000000000001E-3,0.111,0.44500000000000001,0.04,6.0999999999999999E-2,9.5000000000000001E-2,0.38300000000000001,1.0389999999999999,2.4790000000000001,0.95,5.0999999999999997E-2,0.22700000000000001,,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,,0.65800000000000003,2.4E-2,0.111,,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,,0.51900000000000002,0.01,2.5999999999999999E-2,,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,,0.72099999999999997,1.6E-2,2.4E-2,0.55000000000000004,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,3.81,8.2000000000000003E-2
02/04/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,,1.9390000000000001,5.0999999999999997E-2,0.22700000000000001,0.45,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,1.82,0.65800000000000003,2.4E-2,0.111,0.74,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,2.8,0.51900000000000002,0.01,2.5999999999999999E-2,0.37,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,2.2799999999999998,0.72099999999999997,1.6E-2,2.4E-2,0.31,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,2.1800000000000002,8.2000000000000003E-2
02/05/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,0.61899999999999999,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,3.3410000000000002,1.9390000000000001,5.0999999999999997E-2,0.22700000000000001,,5.0999999999999997E-2,0.02,0.22700000000000001,9.2999999999999999E-2,1.151,,0.65800000000000003,2.4E-2,0.111,,2E-3,2.1999999999999999E-2,2E-3,0.46800000000000003,0.76,,0.51900000000000002,0.01,2.5999999999999999E-2,,2.3E-2,2.3E-2,0.189,0.39700000000000002,0.56499999999999995,,0.72099999999999997,1.6E-2,2.4E-2,0.44,3.9E-2,1.4999999999999999E-2,0.121,0.41099999999999998,0.14799999999999999,3.15,8.2000000000000003E-2
02/06/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,,1.9390000000000001,0.113,0.22600000000000001,1.1499999999999999,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,5.89,1.899,8.5000000000000006E-2,2.484,4.3899999999999997,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,23.34,3.7650000000000001,0.01,0.23100000000000001,1.06,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,7.42,2.177,2.5999999999999999E-2,0.23599999999999999,0.37,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,2.08,1.456
02/07/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,1.542,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,9.68,1.9390000000000001,0.113,0.22600000000000001,,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,,1.899,8.5000000000000006E-2,2.484,,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,,3.7650000000000001,0.01,0.23100000000000001,,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,,2.177,2.5999999999999999E-2,0.23599999999999999,0.35,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,1.87,1.456
02/08/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,,1.9390000000000001,0.113,0.22600000000000001,0.92,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,6.42,1.899,8.5000000000000006E-2,2.484,3.19,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,30.6,3.7650000000000001,0.01,0.23100000000000001,0.86,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,6.5,2.177,2.5999999999999999E-2,0.23599999999999999,0.66,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,4.33,1.456
02/09/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,1.7569999999999999,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,10.711,1.9390000000000001,0.113,0.22600000000000001,,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,,1.899,8.5000000000000006E-2,2.484,,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,,3.7650000000000001,0.01,0.23100000000000001,,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,,2.177,2.5999999999999999E-2,0.23599999999999999,0.45,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,2.81,1.456
02/10/23 12:00,3.5999999999999997E-2,8.7999999999999995E-2,,0.02,3.2000000000000001E-2,3.6999999999999998E-2,1.333,2.3759999999999999,,1.9390000000000001,0.113,0.22600000000000001,0.54,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,3.45,1.899,8.5000000000000006E-2,2.484,0.75,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,5.94,3.7650000000000001,0.01,0.23100000000000001,0.82,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,5.3,2.177,2.5999999999999999E-2,0.23599999999999999,0.42,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,2.33,1.456
02/11/23 12:00,6.0999999999999999E-2,6.2E-2,0.48399999999999999,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,3.6779999999999999,2.847,0.113,0.22600000000000001,,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,,1.899,8.5000000000000006E-2,2.484,,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,,3.7650000000000001,0.01,0.23100000000000001,,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,,2.177,2.5999999999999999E-2,0.23599999999999999,0.23,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,1.23,1.456
02/12/23 12:00,6.0999999999999999E-2,6.2E-2,,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,,2.847,0.113,0.22600000000000001,0.55000000000000004,0.14499999999999999,1.7000000000000001E-2,0.19900000000000001,0.64900000000000002,3.73,2.08,1.899,8.5000000000000006E-2,2.484,1.98,0.40699999999999997,8.0000000000000002E-3,0.22500000000000001,3.403,5.5010000000000003,11.89,3.7650000000000001,0.01,0.23100000000000001,0.56000000000000005,9.0999999999999998E-2,1.7999999999999999E-2,0.308,1.625,2.83,3.79,2.177,2.5999999999999999E-2,0.23599999999999999,7.0000000000000007E-2,8.8999999999999996E-2,1.6E-2,0.158,1.383,2.5550000000000002,0.74,1.456
02/13/23 12:00,6.0999999999999999E-2,6.2E-2,0.376,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,2.3210000000000002,2.847,5.5E-2,0.30299999999999999,,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,,1.734,5.8999999999999997E-2,0.73799999999999999,,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,,2.0249999999999999,0.01,0.22800000000000001,,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,,2.2370000000000001,3.1E-2,0.14799999999999999,0.34,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,1.71,0.39600000000000002
02/14/23 12:00,6.0999999999999999E-2,6.2E-2,,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,,2.847,5.5E-2,0.30299999999999999,0.2,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,1.4,1.734,5.8999999999999997E-2,0.73799999999999999,1.39,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,7.82,2.0249999999999999,0.01,0.22800000000000001,0.72,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,3.62,2.2370000000000001,3.1E-2,0.14799999999999999,0.78,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,6.04,0.39600000000000002
02/15/23 12:00,6.0999999999999999E-2,6.2E-2,1.155,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,8.9619999999999997,2.847,5.5E-2,0.30299999999999999,,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,,1.734,5.8999999999999997E-2,0.73799999999999999,,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,,2.0249999999999999,0.01,0.22800000000000001,,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,,2.2370000000000001,3.1E-2,0.14799999999999999,0.89,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,6.63,0.39600000000000002
02/16/23 12:00,6.0999999999999999E-2,6.2E-2,,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,,2.847,5.5E-2,0.30299999999999999,0.78,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,6.34,1.734,5.8999999999999997E-2,0.73799999999999999,0.46,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,4.32,2.0249999999999999,0.01,0.22800000000000001,0.86,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,6.07,2.2370000000000001,3.1E-2,0.14799999999999999,0.57999999999999996,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,4.5,0.39600000000000002
02/17/23 12:00,6.0999999999999999E-2,6.2E-2,0.39400000000000002,9.6000000000000002E-2,2.9000000000000001E-2,3.3000000000000002E-2,1.9330000000000001,3.4780000000000002,2.6749999999999998,2.847,5.5E-2,0.30299999999999999,,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,,1.734,5.8999999999999997E-2,0.73799999999999999,,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,,2.0249999999999999,0.01,0.22800000000000001,,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,,2.2370000000000001,3.1E-2,0.14799999999999999,1.03,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,8.2200000000000006,0.39600000000000002
02/18/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,,0.84299999999999997,5.5E-2,0.30299999999999999,0.11,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,1.0900000000000001,1.734,5.8999999999999997E-2,0.73799999999999999,0.38,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,2,2.0249999999999999,0.01,0.22800000000000001,0.34,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,1.78,2.2370000000000001,3.1E-2,0.14799999999999999,0.87,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,6.51,0.39600000000000002
02/19/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,9.1999999999999998E-2,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,1.36,0.84299999999999997,5.5E-2,0.30299999999999999,,0.109,2.1000000000000001E-2,0.22900000000000001,0.623,3.6520000000000001,,1.734,5.8999999999999997E-2,0.73799999999999999,,0.17599999999999999,4.0000000000000001E-3,4.7E-2,2.0409999999999999,4.1390000000000002,,2.0249999999999999,0.01,0.22800000000000001,,7.4999999999999997E-2,2.1000000000000001E-2,0.79300000000000004,1.5009999999999999,2.9140000000000001,,2.2370000000000001,3.1E-2,0.14799999999999999,1.41,6.2E-2,2.7E-2,0.23,1.6339999999999999,0.97799999999999998,10.18,0.39600000000000002
02/20/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,,0.84299999999999997,5.1999999999999998E-2,0.28899999999999998,0.22,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,1.26,0.82099999999999995,3.5999999999999997E-2,0.442,0.54,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,2.99,1.175,0.01,1.4999999999999999E-2,0.45,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,2.25,0.38300000000000001,,,,,,,,,,
02/21/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,0.21,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,2.1509999999999998,0.84299999999999997,5.1999999999999998E-2,0.28899999999999998,,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,,0.82099999999999995,3.5999999999999997E-2,0.442,,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,,1.175,0.01,1.4999999999999999E-2,,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,,0.38300000000000001,2.4E-2,0.14199999999999999,1.7,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,11.34,0.58599999999999997
02/22/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,,0.84299999999999997,5.1999999999999998E-2,0.28899999999999998,0.44,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,2.31,0.82099999999999995,3.5999999999999997E-2,0.442,2.19,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,12.79,1.175,0.01,1.4999999999999999E-2,0.81,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,4.8099999999999996,0.38300000000000001,2.4E-2,0.14199999999999999,1.56,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,8.67,0.58599999999999997
02/23/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,0.81899999999999995,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,4.7329999999999997,0.84299999999999997,5.1999999999999998E-2,0.28899999999999998,,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,,0.82099999999999995,3.5999999999999997E-2,0.442,,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,,1.175,0.01,1.4999999999999999E-2,,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,,0.38300000000000001,2.4E-2,0.14199999999999999,1.28,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,6.19,0.58599999999999997
02/24/23 12:00,8.9999999999999993E-3,3.5999999999999997E-2,,2.1000000000000001E-2,3.5000000000000003E-2,4.8000000000000001E-2,0.433,0.86199999999999999,,0.84299999999999997,5.1999999999999998E-2,0.28899999999999998,0.46,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,2.5299999999999998,0.82099999999999995,3.5999999999999997E-2,0.442,0.52,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,3.83,1.175,0.01,1.4999999999999999E-2,0.68,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,5.22,0.38300000000000001,2.4E-2,0.14199999999999999,0.52,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,2.4500000000000002,0.58599999999999997
02/25/23 12:00,0.03,4.5999999999999999E-2,0.17299999999999999,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,1.917,1.226,5.1999999999999998E-2,0.28899999999999998,,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,,0.82099999999999995,3.5999999999999997E-2,0.442,,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,,1.175,0.01,1.4999999999999999E-2,,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,,0.38300000000000001,2.4E-2,0.14199999999999999,0.09,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,0.71,0.58599999999999997
02/26/23 12:00,0.03,4.5999999999999999E-2,,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,,1.226,5.1999999999999998E-2,0.28899999999999998,0.1,6.9000000000000006E-2,2.3E-2,0.22600000000000001,0.214,1.5669999999999999,1.2,0.82099999999999995,3.5999999999999997E-2,0.442,1.1399999999999999,0.115,1.4E-2,0.12,0.98499999999999999,2.0870000000000002,5.81,1.175,0.01,1.4999999999999999E-2,0.63,3.5999999999999997E-2,5.1999999999999998E-2,1.258,0.51500000000000001,0.49399999999999999,4.3600000000000003,0.38300000000000001,2.4E-2,0.14199999999999999,0.21,7.0999999999999994E-2,1.9E-2,0.14699999999999999,0.73899999999999999,1.4450000000000001,1.29,0.58599999999999997
02/27/23 12:00,0.03,4.5999999999999999E-2,0.69199999999999995,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,3.6059999999999999,1.226,7.5999999999999998E-2,8.4000000000000005E-2,,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,,0.66300000000000003,5.6000000000000001E-2,1.829,,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,,3.0609999999999999,0.01,0.215,,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.28000000000000003,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,1.79,0.54700000000000004
02/28/23 12:00,0.03,4.5999999999999999E-2,,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,,1.226,7.5999999999999998E-2,8.4000000000000005E-2,0.98,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,5.4,0.66300000000000003,5.6000000000000001E-2,1.829,2.33,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,17.100000000000001,3.0609999999999999,0.01,0.215,0.97,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,5.53,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.25,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,1.56,0.54700000000000004
03/01/23 12:00,0.03,4.5999999999999999E-2,1.21,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,7.6479999999999997,1.226,7.5999999999999998E-2,8.4000000000000005E-2,,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,,0.66300000000000003,5.6000000000000001E-2,1.829,,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,,3.0609999999999999,0.01,0.215,,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.35,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,2.52,0.54700000000000004
03/02/23 12:00,0.03,4.5999999999999999E-2,,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,,1.226,7.5999999999999998E-2,8.4000000000000005E-2,0.4,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,2.13,0.66300000000000003,5.6000000000000001E-2,1.829,3.95,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,39.799999999999997,3.0609999999999999,0.01,0.215,0.85,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,6.94,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.41,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,2.73,0.54700000000000004
03/03/23 12:00,0.03,4.5999999999999999E-2,0.25,9.0999999999999998E-2,6.0000000000000001E-3,5.7000000000000002E-2,0.98299999999999998,1.274,2.669,1.226,7.5999999999999998E-2,8.4000000000000005E-2,,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,,0.66300000000000003,5.6000000000000001E-2,1.829,,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,,3.0609999999999999,0.01,0.215,,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.3,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,1.1000000000000001,0.54700000000000004
03/04/23 12:00,4.0000000000000001E-3,3.5999999999999997E-2,,3.4000000000000002E-2,5.0000000000000001E-3,3.6999999999999998E-2,0.91300000000000003,1.673,,1.0840000000000001,7.5999999999999998E-2,8.4000000000000005E-2,0.25,8.4000000000000005E-2,1.4E-2,0.13300000000000001,0.155,1.522,2.06,0.66300000000000003,5.6000000000000001E-2,1.829,0.56000000000000005,0.26700000000000002,0.01,0.20100000000000001,2.6480000000000001,3.9209999999999998,5.0199999999999996,3.0609999999999999,0.01,0.215,0.4,9.0999999999999998E-2,3.4000000000000002E-2,1.177,1.218,2.4830000000000001,2.81,2.0870000000000002,2.1999999999999999E-2,0.14799999999999999,0.23,5.2999999999999999E-2,8.0000000000000002E-3,0.126,0.64700000000000002,0.71,1.52,0.54700000000000004
