Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
07/25/23 12:00,5.41,5.68,,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/26/23 12:00,,5.68,,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/27/23 12:00,5.41,5.68,,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/28/23 12:00,5.41,5.68,0.5,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/29/23 12:00,5.41,5.68,0.5,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/30/23 12:00,5.41,5.68,0.5,0.5,0.5,2.12,0.5,0.5,0.5,0.5,0.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.11,1.33,1.67,0.5,0.5,0.5,0.5
07/31/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/01/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/02/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/03/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/04/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/05/23 12:00,7.05,7.83,0.52,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/06/23 12:00,7.05,7.83,,4.7,1.06,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.24,0.5,0.5,0.5,0.5,0.5,0.5
08/07/23 12:00,11.48,5.3,,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/08/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/09/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/10/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/11/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/12/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/13/23 12:00,11.48,5.3,0.4,2,0.5,0.5,0.5,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,1,0.5,5.78,4.91,1,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.12,0.5,0.5,0.5,0.5,0.5,0.5
08/14/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/15/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/16/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/17/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,,0.5,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/18/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/19/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,0.5,0.5,0.5,0.5,0.5
08/20/23 12:00,10.85,6.62,2.4900000000000002,2.21,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,12.02,2.9,0.5,4.83,0.5,1.1200000000000001,0.5,0.5,1.39,0.5,0.5,0.5,0.5,1.77,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23,0.5,0.5,0.5,0.5,0.5,
08/21/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/22/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/23/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,1.32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/24/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,0.08,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,1.32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/25/23 12:00,,6.11,1.86,4.87,,1.34,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,1.32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/26/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,1.32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/27/23 12:00,,6.11,1.86,4.87,2.75,1.34,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,5.5,4.01,0.5,2.21,1.06,1.3,0.5,0.5,1.02,0.5,0.5,0.5,0.5,1.02,1.32,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19,0.5,0.5,1.1599999999999999,0.5,0.5,0.5
08/28/23 12:00,,,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
08/29/23 12:00,,,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
08/30/23 12:00,,,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
08/31/23 12:00,,28.2,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
09/01/23 12:00,,28.2,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
09/02/23 12:00,,28.2,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
09/03/23 12:00,,28.2,0.5,1.85,0.5,4.16,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,1.33,2.65,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.24,2.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.04,2.0699999999999998,0.5,1.56,0.5,1.56,1.3,0.5,0.5,0.5,0.1,1.55,1.83,0.5,0.5,0.5,0.5
09/04/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,,0.5,0.5,1.23,0.5,1.01,0.5
09/05/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/06/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/07/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/08/23 12:00,,,1.19,,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/09/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/10/23 12:00,,8.1,1.19,4.4000000000000004,1.1200000000000001,1,0.5,0.5,0.5,0.5,0.52,0.5,0.5,0.5,0.5,1.06,1.69,6.12,1,1.17,11.82,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.87,0.5,0.5,0.5,1.56,0.5,0.5,0.5,0.27,0.5,0.5,1.23,0.5,1.01,0.5
09/11/23 12:00,,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,1.2,0.5,1.34,0.5,0.5,0.5
09/12/23 12:00,,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,1.2,,1.34,0.5,0.5,0.5
09/13/23 12:00,,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,,0.5,0.5,0.5,0.5,0.4,1.2,0.5,1.34,0.5,0.5,0.5
09/14/23 12:00,11.36,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,1.2,0.5,1.34,0.5,0.5,0.5
09/15/23 12:00,11.36,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,1.2,0.5,1.34,0.5,0.5,0.5
09/16/23 12:00,11.36,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,,1.2,0.5,1.34,0.5,0.5,0.5
09/17/23 12:00,11.36,4.03,1.02,3.97,0.5,1.59,0.5,0.5,0.5,1.1200000000000001,0.19,0.5,0.5,1.02,0.5,0.5,0.5,2.17,7.45,0.5,1.1100000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.08,1.24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.4,1.2,0.5,1.34,0.5,0.5,0.5
09/18/23 12:00,3.29,1.3,0.35,1.04,0.5,0.5,0.5,0.5,0.5,0.5,0.14000000000000001,0.5,0.5,0.5,0.5,2.23,0.5,5.61,2.4300000000000002,0.5,4.6900000000000004,0.5,1.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,0.5,0.23,1.61,1.58,1.35,0.5,0.5,0.5
